Release 3 - Nutrient profiles (per 100 mL),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188,Unnamed: 189,Unnamed: 190,Unnamed: 191,Unnamed: 192,Unnamed: 193
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Food Key,Classification,Derivation,Food Name,"Energy with dietary fibre, equated
(kJ)","Energy, without dietary fibre, equated  
(kJ)","Moisture (water) 
(g)","Protein 
(g)","Nitrogen 
(g)","Fat, total 
(g)","Ash 
(g)","Total dietary fibre 
(g)","Alcohol 
(g)","Fructose 
(g)","Glucose 
(g)","Sucrose
(g)","Maltose 
(g)","Lactose 
(g)","Galactose 
(g)",Total sugars (g),Added sugars (g),"Free sugars 
(g)","Starch 
(g)","Dextrin 
(g)","Glycerol 
(g)","Glycogen 
(g)","Inulin 
(g)","Erythritol 
(g)","Maltitol 
(g)","Mannitol 
(g)","Xylitol 
(g)",Maltodextrin (g),"Oligosaccharides
(g)","Polydextrose 
(g)","Raffinose 
(g)","Stachyose 
(g)","Sorbitol 
(g)","Resistant starch 
(g)","Available carbohydrate, without sugar alcohols 
(g)","Available carbohydrate, with sugar alcohols 
(g)","Acetic acid 
(g)","Citric acid 
(g)","Fumaric acid 
(g)","Lactic acid 
(g)","Malic acid
 (g)","Oxalic acid 
(g)","Propionic acid 
(g)","Quinic acid 
(g)","Shikimic acid 
(g)","Succinic acid 
(g)","Tartaric acid 
(g)","Aluminium (Al) 
(ug)","Antimony (Sb) 
(ug)","Arsenic (As) 
(ug)","Cadmium (Cd) 
(ug)","Calcium (Ca) 
(mg)","Chromium (Cr) 
(ug)","Chloride (Cl) 
(mg)","Cobalt (Co) 
(ug)","Copper (Cu) 
(mg)","Fluoride (F) 
(ug)","Iodine (I) 
(ug)","Iron (Fe) 
(mg)","Lead (Pb) 
(ug)","Magnesium (Mg) 
(mg)","Manganese (Mn) 
(mg)","Mercury (Hg) 
(ug)","Molybdenum (Mo) 
(ug)","Nickel (Ni) 
(ug)","Phosphorus (P) 
(mg)","Potassium (K) 
(mg)","Selenium (Se) 
(ug)","Sodium (Na) 
(mg)","Sulphur (S) 
(mg)","Tin (Sn) 
(ug)","Zinc (Zn) 
(mg)","Retinol (preformed vitamin A) 
(ug)","Alpha-carotene 
(ug)","Beta-carotene 
(ug)","Cryptoxanthin 
(ug)","Beta-carotene equivalents (provitamin A) 
(ug)","Vitamin A retinol equivalents 
(ug)","Lutein 
(ug)","Lycopene 
(ug)","Xanthophyl 
(ug)","Thiamin (B1) 
(mg)","Riboflavin (B2) 
(mg)","Niacin (B3) 
(mg)","Niacin derived from tryptophan 
(mg)","Niacin derived equivalents 
(mg)","Pantothenic acid (B5) 
(mg)","Pyridoxine (B6) 
(mg)","Biotin (B7) 
(ug)","Cobalamin (B12) 
(ug)","Folate, natural 
(ug)","Folic acid 
(ug)","Total folates 
(ug)","Dietary folate equivalents 
(ug)","Vitamin C 
(mg)","Cholecalciferol (D3) 
(ug)","Ergocalciferol (D2) 
(ug)","25-hydroxy cholecalciferol (25-OH D3) 
(ug)","25-hydroxy ergocalciferol (25-OH D2) 
(ug)","Vitamin D3 equivalents 
(ug)","Alpha tocopherol 
(mg)","Alpha tocotrienol 
(mg)","Beta tocopherol 
(mg)","Beta tocotrienol 
(mg)","Delta tocopherol 
(mg)","Delta tocotrienol 
(mg)","Gamma tocopherol 
(mg)","Gamma tocotrienol 
(mg)","Vitamin E 
(mg)",C4 (g),C6 (g),C8 (g),C10 (g),C11 (g),C12 (g),C13 (g),C14 (g),C15 (g),C16 (g),C17 (g),C18 (g),C19 (g),C20 (g),C21 (g),C22 (g),C23 (g),C24 (g),"Total saturated fatty acids, equated 
(g)",C12:1 (g),C14:1 (g),C15:1 (g),C16:1 (g),C17:1 (g),C18:1 (g),C18:1w7 (g),C20:1 (g),C20:1w11 (mg),C22:1 (g),C22:1w11 (mg),C24:1 (g),"Total monounsaturated fatty acids, equated 
(g)",C12:2 (g),C16:2w4 (mg),C16:3 (g),C18:2w6 (g),C18:3w3 (g),C18:3w4 (g),C18:3w6 (mg),C18:4w1 (g),C18:4w3 (mg),C20:2 (mg),C20:2w6 (mg),C20:3 (mg),C20:3w3 (mg),C20:3w6 (mg),C20:4 (g),C20:4w3 (mg),C20:4w6 (mg),C20:5w3 (mg),C21:5w3 (g),C22:5w3 (mg),C22:4w6 (mg),C22:2 (g),C22:2w6 (mg),C22:5w6 (g),C22:6w3 (mg),"Total polyunsaturated fatty acids, equated 
(g)","Total long chain omega 3 fatty acids, equated 
(mg)","Total undifferentiated fatty acids, mass basis
(mg)","Total trans fatty acids, imputed 
(mg)","Caffeine 
(mg)","Cholesterol 
(mg)","Alanine 
(mg)","Arginine 
(mg)","Aspartic acid 
(mg)","Cystine plus cysteine 
(mg)","Glutamic acid 
(mg)","Glycine 
(mg)","Histidine 
(mg)","Isoleucine 
(mg)","Leucine 
(mg)","Lysine 
(mg)","Methionine 
(mg)","Phenylalanine 
(mg)","Proline 
(mg)","Serine 
(mg)","Threonine 
(mg)","Tyrosine 
(mg)","Tryptophan 
(mg)","Valine 
(mg)"
F008936,31304,Recipe,"Stock, liquid, all flavours (except fish), prepared from commercial powder or cube",18,18,100.1,0.2,0.04,0.2,1.1,0,0,0,0,0.1,0,0,,0.1,0,0,0.4,,,,,,,,,,,,,,,,0.4,0.4,,,,,,,,,,,,,,,,3,,644,,0.035,81.25,1.6,0.06,,2,0.317,,,,4,5,0.1,369,6,,0.01,0,,0,,0,0,,,,0.002,0.003,0.06,0.03,0.09,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,0.07,,,,,,,,,0.09,,,,,,,,,,,,,0.06,,,,0.01,0,,,,,,,,,,,,,0,,0,,,,,0,0.01,0,,8.73,0,0,,,,,,,,,,,,,,,,,2,
F009351,31401,Borrowed,"Vanilla, artificial or imitation",231,231,85.6,0,0,0,0,0,0,,,,,,,14.4,0,0,0,,,,,,,,,,,,,,,,14.4,14.4,,,,,,,,,,,,,,,,3,,,,,,0.2,0.05,,1,,,,,0,0,0,3,,,0.01,0,,0,,0,0,,,,0.003,0.029,0.13,0,0.13,,0.01,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,0,,0,,,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,0,
F000996,29101,Analysed,"Beer, high alcohol (5% v/v & above)",176,176,92.8,0.5,0.08,0,0,0,4.6,0,0,0,0.2,0,,0.2,0,0,0,1.3,,,,,,,,0.5,,,,,,,2.1,2.1,0,0,,0,0,,,0,,0,0.1,1.6,0,0,0,4,0.2,39,,0.003,60.6,0,0.01,0,9,0.226,0,0.2,1,23,55,0,4,8,0,0,0,0,0,0,0,0,,,,0,0.04,0,0.06,0.06,0,0.03,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,,,,,,,,,0,,,,,,,,,0,,,,,,0,,,,,,,0,,,,0,0,,,,,,,,,,,,,0,,0,,,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,3,
F000994,29101,Analysed,"Beer, full strength (alcohol 4-4.9% v/v)",153,153,93.9,0.4,0.06,0,0.1,0,3.7,0,0,0,0,0,,0,0,0,0,1.8,,,,,,,,0.4,,,,,,,2.3,2.3,0,0,,0,0,,,0,,0,0.1,1.9,0,0,0,4,0.2,25,,0.002,50.5,0,0,0,6,0.034,0,0,1,16,36,0,4,11,0,0,0,0,0,0,0,0,,,,0,0.03,0,0.05,0.05,0,0.03,0.9,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,,,,,,,,,0,,,,,,,,,0,,,,,,0,,,,,,,0,,,,0,0,,,,,,,,,,,,,0,,0,,,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,3,
F000995,29101,Analysed,"Beer, full strength (alcohol 4-4.9% v/v), carbohydrate modified",127,127,95.5,0.3,0.05,0,0,0,3.6,0,0,0,0,0,,0,0,0,0,0.8,,,,,,,,0.2,,,,,,,1,1,0,0,,0,0,,,0,,0,0,1.3,,0,0,3,0,19,,0.001,70.7,0,0.01,0,5,0.008,,0,1,16,28,0,4,7,,0,0,0,0,0,0,0,,,,0,0,0,0.03,0.03,0,0.03,0.9,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,,,,,,,,,0,,,,,,,,,0,,,,,,0,,,,,,,0,,,,0,0,,,,,,,,,,,,,0,,0,,,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,2,
F001006,29102,Analysed,"Beer, mid-strength (alcohol 3-3.9% v/v)",129,129,95,0.3,0.05,0,0,0,3,0,0,0,0,0,,0,0,0,0,2,,,,,,,,0,,,,,,,2.2,2.2,0,0,,0,0,,,0,,0,0.1,2.1,,0,0,4,0,28,,0.002,82.82,0,0,0,5,0.008,,0,1,12,31,0,3,7,,0,0,0,0,0,0,0,,,,0,0,0,0.03,0.03,0,0.03,0.9,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,,,,,,,,,0,,,,,,,,,0,,,,,,0,,,,,,,0,,,,0,0,,,,,,,,,,,,,0,,0,,,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,2,
F001004,29102,Analysed,"Beer, light (alcohol 1-2.9% v/v)",101,101,95.4,0.2,0.03,0,0,0,2.1,0,0,0,0,0,,0,0,0,0,1.9,,,,,,,,0.2,,,,,,,2.2,2.2,0,0,,0,0,,,0,,0,0,0,,0,0,3,0,28,,0.001,82.82,0,0,0,5,0.006,,0,1,12,28,0,3,7,,0,0,0,0,0,0,0,,,,0,0,0,0.02,0.02,0,0.03,0.9,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,,,,,,,,,0,,,,,,,,,0,,,,,,0,,,,,,,0,,,,0,0,,,,,,,,,,,,,0,,0,,,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,1,
F000050,29301,Imputed,"Alcoholic beverage, spirit, ~30% v/v, all (Brandy, Gin, Rum, Vodka and Whisky), cooked",302,302,86.4,0,0,0,0,0,10.3,0,0,0.3,0,0,,0.3,0,0,0,,,,,,,,,,,,,,,,0.3,0.3,,,,,,,,,,,,,,,,1,,1,,0.01,64,0,0.06,,1,0,,,,0,1,0,2,2,,0.06,0,,0,,0,0,,,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,0,,,,,,,,,0,,,,,,0,,,,,,,0,,,,0,0,,,,,,,,,,,,,0,,0,,,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,0,
F000051,29301,Analysed,"Alcoholic beverage, spirit, ~40% v/v, all (Brandy, Gin, Rum, Vodka and Whisky)",856,856,64.2,0,0,0,0,0,29.5,0,0,0.1,0,0,,0.1,0,0,0,,,,,,,,,,,,,,,,0.1,0.1,,,,,,,,,,,,,,,,0,,0,,0.006,43.2,0,0.05,,0,0,,,,0,1,0,3,0,,0.02,0,,0,,0,0,,,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,0,,,,,,,,,0,,,,,,0,,,,,,,0,,,,0,0,,,,,,,,,,,,,0,,0,,,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,0,
F002955,29401,Analysed,"Cider, apple (alcohol ~4-5% v/v)",211,211,90.1,0,0,0,0,0,4,1.6,1.7,2.3,0,0,,5.6,0,5.6,0,,,,,,,,,,,,,,,,5.6,5.6,0,0.2,,0,0.3,,,,,0,0,26.5,,0,0,3,0.3,0,,0.006,70.7,0,0.02,0.1,2,0.013,,0,,12,56,0,3,,,0.01,0,0,0,0,0,0,,,,0,0,0,0,0,0,0.02,,0,0,0,0,0,2,0,0,0,0,0,0,,0,,0,,0,,0,,,,,,,,,,0,,,,,,,,,0,,,,,,0,,,,,,,0,,,,0,0,,,,,,,,,,,,,0,,0,,,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,0,
F005701,29505,Borrowed,Mirin,706,706,47,0.3,0.05,0,0,0,9.5,0,24,0,2.6,0,,26.6,26.6,26.6,0,,,,,,,,,,,,,,,,26.6,26.6,,,,,,,,,,,,,,,,2,,,,0.05,,0,0,,2,0.04,,0,,7,7,0,3,,,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0.01,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,0,,0,,,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,0,
F009571,29201,Recipe,"Wine, red",332,332,85,0.2,0.04,0,0.3,0,11.1,0.1,0.1,0,0,0,,0.2,0,0.2,0,,,,,,,,,,,,,,,,0.2,0.2,0,0,,0.2,0,,,0,,0.2,0.2,18.9,,0,0,7,0.9,24,,0.019,18.81,1.7,0.17,0,14,0.121,,0,,32,110,0,5,14,,0.08,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,,,,,,,,,0,,,,,,,,,0,,,,,,0,,,,,,,0,,,,0,0,,,,,,,,,,,,,0,,0,,,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,0,
F009572,29201,Analysed,"Wine, red, cabernet sauvignon",328,328,85.2,0.3,0.05,0,0.3,0,10.9,0.1,0.1,0,0,0,,0.2,0,0.2,0,,,,,,,,,,,,,,,,0.2,0.2,0,0,,0.2,0,,,0,,0.2,0.2,20.9,,0,0,7,1,24,,0.024,18.81,1.7,0.14,0,13,0.113,,0,,34,116,0,4,14,,0.07,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,,,,,,,,,0,,,,,,,,,0,,,,,,0,,,,,,,0,,,,0,0,,,,,,,,,,,,,0,,0,,,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,0,
F009574,29201,Analysed,"Wine, red, merlot",326,326,85.4,0.3,0.05,0,0.2,0,10.8,0.2,0.2,0,0,0,,0.4,0,0.4,0,,,,,,,,,,,,,,,,0.4,0.4,0,0,,0.1,0,,,0,,0.1,0.3,20.7,,0,0,7,0.6,24,,0.022,18.81,1.5,0.17,0,12,0.11,,0,,26,90,0,5,14,,0.07,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,,,,,,,,,0,,,,,,,,,0,,,,,,0,,,,,,,0,,,,0,0,,,,,,,,,,,,,0,,0,,,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,0,
F009575,29201,Analysed,"Wine, red, pinot noir",318,318,86,0.2,0.03,0,0.3,0,10.6,0,0.1,0,0,0,,0.2,0,0.2,0,,,,,,,,,,,,,,,,0.2,0.2,0,0,,0.2,0,,,0,,0.1,0.2,22.4,,0,0,7,0.8,24,,0.015,18.81,0,0.17,0,15,0.156,,0,,32,90,0,2,14,,0.1,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,,,,,,,,,0,,,,,,,,,0,,,,,,0,,,,,,,0,,,,0,0,,,,,,,,,,,,,0,,0,,,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,0,
F009577,29201,Analysed,"Wine, red, shiraz",338,338,84.6,0.2,0.03,0,0.3,0,11.4,0.1,0.1,0,0,0,,0.1,0,0.2,0,,,,,,,,,,,,,,,,0.1,0.1,0,0,,0.1,0,,,0,,0.2,0.2,16.7,,0,0,6,1,24,,0.016,18.81,2.2,0.18,0,15,0.121,,0,,32,114,0,7,14,,0.09,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,,,,,,,,,0,,,,,,,,,0,,,,,,0,,,,,,,0,,,,0,0,,,,,,,,,,,,,0,,0,,,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,0,
F009578,29201,Imputed,"Wine, red, sparkling",338,338,85.5,0.2,0.03,0,0.3,0,10.3,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,2,2,0,0,,0.1,0,,,0,,0.2,0.2,15.8,,0,0,6,1,24,,0.016,19,2.2,0.18,0,15,0.126,,0,,33,117,0,7,14,,0.09,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,,,,,,,,,0,,,,,,,,,0,,,,,,0,,,,,,,0,,,,0,0,,,,,,,,,,,,,0,,0,,,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,0,
F009573,29201,Estimated,"Wine, red, cooked",122,122,94.2,0.3,0.04,0,0.3,0,3.9,0.1,0.1,0,0,0,,0.2,0,0.2,0,,,,,,,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,,,8,,,,,,1.5,0,,16,,,,,34,114,0,5,,,0.09,0,,0,,0,0,,,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,0,,0,,,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,0,
F009579,29201,Analysed,"Wine, rose",289,289,88.2,0.2,0.03,0,0.2,0,9.4,0.5,0.2,0,0,0,,0.7,0,0.7,0,,,,,,,,,,,,,,,,0.7,0.7,0,0,,0,0.2,,,0,,0.1,0.3,38.2,,0,0,8,0.2,21,,0.021,20,2,0.08,0,11,0.114,,0,,27,51,0,5,20,,0.06,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,,,,,,,,,0,,,,,,,,,0,,,,,,0,,,,,,,0,,,,0,0,,,,,,,,,,,,,0,,0,,,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,0,
F009583,29202,Analysed,"Wine, white, sauvignon blanc",293,293,87.4,0.2,0.03,0,0.2,0,9.8,0,0.1,0,0,0,,0.1,0,0.1,0,,,,,,,,,,,,,,,,0.1,0.1,0,0,,0,0.3,,,0,,0.1,0.2,64.6,,0,0,8,0,19,,0.014,19.8,0,0.09,0.8,8,0.063,,0,,18,56,0,2,16,,0.06,0,0,0,0,0,0,,,,0,0,0,0.01,0.01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,,,,,,,,,0,,,,,,,,,0,,,,,,0,,,,,,,0,,,,0,0,,,,,,,,,,,,,0,,0,,,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,0,
F009584,29202,Analysed,"Wine, white, semillon",267,267,88.3,0.2,0.03,0,0.2,0,8.9,0.1,0.1,0,0,0,,0.2,0,0.2,0,,,,,,,,,,,,,,,,0.2,0.2,0,0,,0,0.2,,,0,,0,0.3,43.2,,0.2,0,9,1.3,19,,0.019,19.8,0,0.21,0.9,7,0.084,,0.2,,25,56,0,6,16,,0.07,0,0,0,0,0,0,,,,0,0,0,0.01,0.01,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,,0,,0,,0,,0,,,,,,,,,,0,,,,,,,,,0,,,,,,0,,,,,,,0,,,,0,0,,,,,,,,,,,,,0,,0,,,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,0,
F009582,29202,Analysed,"Wine, white, chardonnay",307,307,86.8,0.3,0.05,0,0.1,0,10.2,0.1,0.1,0,0,0,,0.3,0,0.3,0,,,,,,,,,,,,,,,,0.3,0.3,0,0,,0.1,0.2,,,0,,0.1,0.2,55.1,,0,0,7,0.4,19,,0.014,19.8,0,0.17,0.7,11,0.105,,0,,25,52,0,4,16,,0.09,0,0,0,0,0,0,,,,0,0,0,0.01,0.01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,,,,,,,,,0,,,,,,,,,0,,,,,,0,,,,,,,0,,,,0,0,,,,,,,,,,,,,0,,0,,,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,1,
F009586,29202,Analysed,"Wine, white, riesling",292,292,88.5,0.2,0.03,0,0.1,0,9.6,0.3,0.1,0,0,0,,0.4,0,0.4,0,,,,,,,,,,,,,,,,0.4,0.4,0,0,,0,0.2,,,0,,0,0.3,41.5,,0,0.3,10,0.8,,,0.029,18,1.5,0.1,0.7,20,0.074,,0,,22,44,0,7,16,,0.08,0,0,0,0,0,0,,,,0,0,0,0.01,0.01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,,,,,,,,,0,,,,,,,,,0,,,,,,0,,,,,,,0,,,,0,0,,,,,,,,,,,,,0,,0,,,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,0,
F009581,29202,Recipe,"Wine, white",301,301,88.1,0.3,0.04,0,0.1,0,10,0.1,0.1,0,0,0,,0.2,0,0.2,0,,,,,,,,,,,,,,,,0.2,0.2,0,0,,0.1,0.2,,,0,,0.1,0.2,55,,0,0,8,0.5,,,0.016,19.9,0.1,0.16,0.7,10,0.093,,0,,23,53,0,4,16,,0.08,0,0,0,0,0,0,,,,0,0,0,0.01,0.01,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,,0,,0,,0,,0,,,,,,,,,,0,,,,,,,,,0,,,,,,0,,,,,,,0,,,,0,0,,,,,,,,,,,,,0,,0,,,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,1,
F009580,29202,Estimated,"Wine, white, cooked",107,107,94.6,0.2,0.04,0,0.2,0,3.4,0.2,0.1,0,0,0,,0.3,0,0.3,0,,,,,,,,,,,,,,,,0.3,0.3,,,,,,,,,,,,,,,,9,,,,,,0.4,0.15,,12,,,,,25,56,0,5,,,0.08,0,,0,,0,0,,,,0,0,0,0.01,0.01,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,0,,0,,,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,1,
F009590,29202,Analysed,"Wine, white, sparkling",306,306,88.3,0.2,0.03,0,0.1,0,9.8,0.5,0.5,0,0,0,,1,0,1,0,,,,,,,,,,,,,,,,1,1,0,0,,0.2,0,,,0,,0,0.3,43.2,,0.1,0,7,0.6,14,,0.015,18,0,0.19,0.1,9,0.093,,0,,20,35,0,2,13,,0.06,0,0,0,0,0,0,,,,0,0,0,0.01,0.01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,,,,,,,,,0,,,,,,,,,0,,,,,,0,,,,,,,0,,,,0,0,,,,,,,,,,,,,0,,0,,,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,0,
F009592,29202,Analysed,"Wine, white, sweet dessert style",517,517,74,0.4,0.07,0,0.4,0,8.8,9.5,5.8,0,0,0,,15.3,0,15.3,0,,,,,,,,,,,,,,,,15.3,15.3,0.1,0,,0,0.8,,,,,0,0.3,150.4,,1.5,0,15,2.1,,,0.01,,1.9,0.2,2,19,0.191,,1.4,,50,105,0,13,,,0.1,0,0,0,0,0,0,,,,0,0,0,0.02,0.02,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,,,,,,,,,0,,,,,,,,,0,,,,,,0,,,,,,,0,,,,0,0,,,,,,,,,,,,,0,,0,,,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,1,
F009566,29203,Analysed,"Wine, fortified, port",624,624,73.7,0.2,0.03,0,0.3,0,14.2,7.6,5.3,0,0,0,,12.9,0,12.9,0,,,,,,,,,,,,,,,,12.9,12.9,0,0,,0,0.2,,,0,,,0.1,,,,,5,,23,,0.01,28.08,0,0.2,,10,0.083,,,,19,85,0,16,32,,0.06,0,,0,,0,0,,,,0,0,0,0,0,,0.09,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,0,,,,,,,,,0,,,,,,0,,,,,,,0,,,,0,0,,,,,,,,,,,,,0,,0,,,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,0,
